,Region,soil_type,time_step,soil_indicator,trace_element,value,target_min,target_max,meets_target_min,meets_target_max,within_target_range
1512,Tasman,Gley,2014 - 2018,TotalC,False,4.128688794,2.5,,True,,
1513,Tasman,Gley,2014 - 2018,TotalN,False,0.354619872,0.25,0.7,True,True,True
1514,Tasman,Brown,2014 - 2018,AMN,False,67.70295992,50.0,,True,,
1515,Tasman,Brown,2014 - 2018,Bulk_density,False,1.338333333,0.6,1.4,True,True,True
1516,Tasman,Brown,2014 - 2018,TotalC,False,2.106620199,2.5,,False,,False
1517,Tasman,Brown,2014 - 2018,TotalN,False,0.201460551,0.25,0.7,False,True,False
1518,Tasman,Recent,2014 - 2018,AMN,False,37.29760942,20.0,,True,,
1519,Tasman,Recent,2014 - 2018,Bulk_density,False,1.514,0.7,1.4,True,False,False
1520,Tasman,Recent,2014 - 2018,TotalC,False,1.873520948,2.0,,False,,False
1521,Tasman,Recent,2014 - 2018,AMN,False,33.17547972,20.0,,True,,
1522,Tasman,Recent,2014 - 2018,Bulk_density,False,1.535333333,0.7,1.4,True,False,False
1523,Tasman,Recent,2014 - 2018,TotalC,False,1.523027507,2.0,,False,,False
1524,Tasman,Recent,2014 - 2018,AMN,False,168.6351977,20.0,,True,,
1525,Tasman,Recent,2014 - 2018,Bulk_density,False,1.185333333,0.7,1.4,True,True,True
1526,Tasman,Recent,2014 - 2018,TotalC,False,3.980046993,2.0,,True,,
1527,Tasman,Recent,2014 - 2018,AMN,False,110.6374944,20.0,,True,,
1528,Tasman,Recent,2014 - 2018,Bulk_density,False,1.144666667,0.7,1.4,True,True,True
1529,Tasman,Recent,2014 - 2018,TotalC,False,3.252448937,2.0,,True,,
1530,Tasman,Recent,2014 - 2018,AMN,False,101.3915551,20.0,,True,,
1531,Tasman,Recent,2014 - 2018,Bulk_density,False,1.27,0.7,1.4,True,True,True
1532,Tasman,Recent,2014 - 2018,TotalC,False,3.385629647,2.0,,True,,
1533,Waikato,Allophanic,2014 - 2018,AMN,False,390.7407687,50.0,,True,,
1534,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.728666667,0.5,1.3,True,True,True
1535,Waikato,Allophanic,2014 - 2018,TotalC,False,10.43460142,3.0,,True,,
1536,Waikato,Allophanic,2014 - 2018,TotalN,False,1.074549114,0.25,0.7,True,False,False
1537,Waikato,Pumice,2014 - 2018,AMN,False,100.5371848,20.0,,True,,
1538,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.547666667,0.6,1.4,False,True,False
1539,Waikato,Pumice,2014 - 2018,TotalC,False,6.320182055,2.0,,True,,
1540,Waikato,Pumice,2014 - 2018,TotalN,False,0.35492201,0.1,0.7,True,True,True
1541,Waikato,Gley,2014 - 2018,AMN,False,179.5627872,50.0,,True,,
1542,Waikato,Gley,2014 - 2018,Bulk_density,False,0.91,0.6,1.4,True,True,True
1543,Waikato,Gley,2014 - 2018,TotalC,False,9.000031894,2.5,,True,,
1544,Waikato,Gley,2014 - 2018,TotalN,False,0.701453122,0.25,0.7,True,False,False
1545,Waikato,Granular,2014 - 2018,AMN,False,239.3163005,50.0,,True,,
1546,Waikato,Granular,2014 - 2018,Bulk_density,False,0.82,0.6,1.4,True,True,True
1547,Waikato,Granular,2014 - 2018,TotalC,False,11.82706014,2.5,,True,,
1548,Waikato,Granular,2014 - 2018,TotalN,False,1.034053781,0.25,0.7,True,False,False
1549,Waikato,Granular,2014 - 2018,AMN,False,361.5292793,50.0,,True,,
1550,Waikato,Granular,2014 - 2018,Bulk_density,False,0.68,0.6,1.4,True,True,True
1551,Waikato,Granular,2014 - 2018,TotalC,False,14.68738526,2.5,,True,,
1552,Waikato,Granular,2014 - 2018,TotalN,False,1.422515696,0.25,0.7,True,False,False
1553,Waikato,Allophanic,2014 - 2018,AMN,False,212.6378454,50.0,,True,,
1554,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.99,0.5,1.3,True,True,True
1555,Waikato,Allophanic,2014 - 2018,TotalC,False,7.935115188,3.0,,True,,
1556,Waikato,Allophanic,2014 - 2018,TotalN,False,0.712702717,0.25,0.7,True,False,False
1557,Waikato,Granular,2014 - 2018,AMN,False,263.7814703,50.0,,True,,
1558,Waikato,Granular,2014 - 2018,Bulk_density,False,0.92,0.6,1.4,True,True,True
1559,Waikato,Granular,2014 - 2018,TotalC,False,8.179983883,2.5,,True,,
1560,Waikato,Granular,2014 - 2018,TotalN,False,0.721520946,0.25,0.7,True,False,False
1561,Waikato,Brown,2014 - 2018,AMN,False,216.9283764,50.0,,True,,
1562,Waikato,Brown,2014 - 2018,Bulk_density,False,0.744333333,0.6,1.4,True,True,True
1563,Waikato,Brown,2014 - 2018,TotalC,False,9.170956195,2.5,,True,,
1564,Waikato,Brown,2014 - 2018,TotalN,False,0.879972611,0.25,0.7,True,False,False
1565,Waikato,Gley,2014 - 2018,AMN,False,136.7768556,50.0,,True,,
1566,Waikato,Gley,2014 - 2018,Bulk_density,False,0.859,0.6,1.4,True,True,True
1567,Waikato,Gley,2014 - 2018,TotalC,False,6.181306296,2.5,,True,,
1568,Waikato,Gley,2014 - 2018,TotalN,False,0.681289213,0.25,0.7,True,True,True
1569,Waikato,Brown,2014 - 2018,AMN,False,120.1084893,50.0,,True,,
1570,Waikato,Brown,2014 - 2018,Bulk_density,False,1.03,0.6,1.4,True,True,True
1571,Waikato,Brown,2014 - 2018,TotalC,False,4.273891154,2.5,,True,,
1572,Waikato,Brown,2014 - 2018,TotalN,False,0.4057652,0.25,0.7,True,True,True
1573,Waikato,Brown,2014 - 2018,AMN,False,207.4855475,50.0,,True,,
1574,Waikato,Brown,2014 - 2018,Bulk_density,False,0.86,0.6,1.4,True,True,True
1575,Waikato,Brown,2014 - 2018,TotalC,False,9.765288782,2.5,,True,,
1576,Waikato,Brown,2014 - 2018,TotalN,False,0.919942771,0.25,0.7,True,False,False
1577,Waikato,Brown,2014 - 2018,AMN,False,170.4419397,50.0,,True,,
1578,Waikato,Brown,2014 - 2018,Bulk_density,False,0.8,0.6,1.4,True,True,True
1579,Waikato,Brown,2014 - 2018,TotalC,False,9.05153,2.5,,True,,
1580,Waikato,Brown,2014 - 2018,TotalN,False,0.788035565,0.25,0.7,True,False,False
1581,Waikato,Pumice,2014 - 2018,AMN,False,271.9121163,50.0,,True,,
1582,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.640833334,0.6,1.4,True,True,True
1583,Waikato,Pumice,2014 - 2018,TotalC,False,9.871801825,2.0,,True,,
1584,Waikato,Pumice,2014 - 2018,TotalN,False,0.922255332,0.25,0.7,True,False,False
1585,Waikato,Allophanic,2014 - 2018,AMN,False,215.0957907,50.0,,True,,
1586,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.755666667,0.5,1.3,True,True,True
1587,Waikato,Allophanic,2014 - 2018,TotalC,False,10.63107143,3.0,,True,,
1588,Waikato,Allophanic,2014 - 2018,TotalN,False,0.993182755,0.25,0.7,True,False,False
1589,Waikato,Allophanic,2014 - 2018,AMN,False,219.8789799,50.0,,True,,
1590,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.701666667,0.5,1.3,True,True,True
1591,Waikato,Allophanic,2014 - 2018,TotalC,False,10.70660233,3.0,,True,,
1592,Waikato,Allophanic,2014 - 2018,TotalN,False,0.903008093,0.25,0.7,True,False,False
1593,Waikato,Pumice,2014 - 2018,AMN,False,155.0,50.0,,True,,
1594,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.82,0.6,1.4,True,True,True
1595,Waikato,Pumice,2014 - 2018,TotalC,False,7.03,2.0,,True,,
1596,Waikato,Pumice,2014 - 2018,TotalN,False,0.64,0.25,0.7,True,True,True
1597,Waikato,Pumice,2014 - 2018,AMN,False,89.0,20.0,,True,,
1598,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.61,0.6,1.4,True,True,True
1599,Waikato,Pumice,2014 - 2018,TotalC,False,9.76,2.0,,True,,
1600,Waikato,Pumice,2014 - 2018,TotalN,False,0.63,0.1,0.7,True,True,True
1601,Waikato,Pumice,2014 - 2018,AMN,False,144.0,20.0,,True,,
1602,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.41,0.6,1.4,False,True,False
1603,Waikato,Pumice,2014 - 2018,TotalC,False,10.7,2.0,,True,,
1604,Waikato,Pumice,2014 - 2018,TotalN,False,0.55,0.1,0.7,True,True,True
1605,Waikato,Pumice,2014 - 2018,AMN,False,151.0,50.0,,True,,
1606,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.77,0.6,1.4,True,True,True
1607,Waikato,Pumice,2014 - 2018,TotalC,False,9.05,2.0,,True,,
1608,Waikato,Pumice,2014 - 2018,TotalN,False,0.76,0.25,0.7,True,False,False
1609,Waikato,Pumice,2014 - 2018,AMN,False,197.0,50.0,,True,,
1610,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.66,0.6,1.4,True,True,True
1611,Waikato,Pumice,2014 - 2018,TotalC,False,9.61,2.0,,True,,
1612,Waikato,Pumice,2014 - 2018,TotalN,False,0.88,0.25,0.7,True,False,False
1613,Waikato,Pumice,2014 - 2018,AMN,False,59.0,20.0,,True,,
1614,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.67,0.6,1.4,True,True,True
1615,Waikato,Pumice,2014 - 2018,TotalC,False,6.73,2.0,,True,,
1616,Waikato,Pumice,2014 - 2018,TotalN,False,0.29,0.1,0.7,True,True,True
1617,Waikato,Pumice,2014 - 2018,AMN,False,170.0,50.0,,True,,
1618,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.8,0.6,1.4,True,True,True
1619,Waikato,Pumice,2014 - 2018,TotalC,False,7.99,2.0,,True,,
1620,Waikato,Pumice,2014 - 2018,TotalN,False,0.67,0.25,0.7,True,True,True
1621,Waikato,Pumice,2014 - 2018,AMN,False,142.3604515,50.0,,True,,
1622,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.809333333,0.6,1.4,True,True,True
1623,Waikato,Pumice,2014 - 2018,TotalC,False,5.362659228,2.0,,True,,
1624,Waikato,Pumice,2014 - 2018,TotalN,False,0.359214077,0.25,0.7,True,True,True
1625,Waikato,Pumice,2014 - 2018,AMN,False,111.0,50.0,,True,,
1626,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.64,0.6,1.4,True,True,True
1627,Waikato,Pumice,2014 - 2018,TotalC,False,6.12,2.0,,True,,
1628,Waikato,Pumice,2014 - 2018,TotalN,False,0.42,0.25,0.7,True,True,True
1629,Waikato,Pumice,2014 - 2018,AMN,False,119.0,20.0,,True,,
1630,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.77,0.6,1.4,True,True,True
1631,Waikato,Pumice,2014 - 2018,TotalC,False,7.11,2.0,,True,,
1632,Waikato,Pumice,2014 - 2018,TotalN,False,0.43,0.1,0.7,True,True,True
1633,Waikato,Allophanic,2014 - 2018,AMN,False,221.0,50.0,,True,,
1634,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.7,0.5,1.3,True,True,True
1635,Waikato,Allophanic,2014 - 2018,TotalC,False,12.6,3.0,,True,,
1636,Waikato,Allophanic,2014 - 2018,TotalN,False,1.12,0.25,0.7,True,False,False
1637,Waikato,Recent,2014 - 2018,AMN,False,183.0,50.0,,True,,
1638,Waikato,Recent,2014 - 2018,Bulk_density,False,0.85,0.7,1.4,True,True,True
1639,Waikato,Recent,2014 - 2018,TotalC,False,6.33,2.0,,True,,
1640,Waikato,Recent,2014 - 2018,TotalN,False,0.6,0.25,0.7,True,True,True
1641,Waikato,Gley,2014 - 2018,AMN,False,196.0,50.0,,True,,
1642,Waikato,Gley,2014 - 2018,Bulk_density,False,0.8,0.6,1.4,True,True,True
1643,Waikato,Gley,2014 - 2018,TotalC,False,10.6,2.5,,True,,
1644,Waikato,Gley,2014 - 2018,TotalN,False,0.91,0.25,0.7,True,False,False
1645,Waikato,Pumice,2014 - 2018,AMN,False,148.0,50.0,,True,,
1646,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.7,0.6,1.4,True,True,True
1647,Waikato,Pumice,2014 - 2018,TotalC,False,8.24,2.0,,True,,
1648,Waikato,Pumice,2014 - 2018,TotalN,False,0.68,0.25,0.7,True,True,True
1649,Waikato,Allophanic,2014 - 2018,AMN,False,207.1507768,50.0,,True,,
1650,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.686,0.5,1.3,True,True,True
1651,Waikato,Allophanic,2014 - 2018,TotalC,False,11.46943185,3.0,,True,,
1652,Waikato,Allophanic,2014 - 2018,TotalN,False,1.133190611,0.25,0.7,True,False,False
1653,Waikato,Allophanic,2014 - 2018,AMN,False,257.0,50.0,,True,,
1654,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.59,0.5,1.3,True,True,True
1655,Waikato,Allophanic,2014 - 2018,TotalC,False,12.6,3.0,,True,,
1656,Waikato,Allophanic,2014 - 2018,TotalN,False,1.24,0.25,0.7,True,False,False
1657,Waikato,Pumice,2014 - 2018,AMN,False,199.5637222,50.0,,True,,
1658,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.631,0.6,1.4,True,True,True
1659,Waikato,Pumice,2014 - 2018,TotalC,False,10.66504346,2.0,,True,,
1660,Waikato,Pumice,2014 - 2018,TotalN,False,0.867049836,0.25,0.7,True,False,False
1661,Waikato,Pumice,2014 - 2018,AMN,False,240.0325873,50.0,,True,,
1662,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.668666667,0.6,1.4,True,True,True
1663,Waikato,Pumice,2014 - 2018,TotalC,False,7.948272082,2.0,,True,,
1664,Waikato,Pumice,2014 - 2018,TotalN,False,0.579692264,0.25,0.7,True,True,True
1665,Waikato,Granular,2014 - 2018,AMN,False,397.8471824,20.0,,True,,
1666,Waikato,Granular,2014 - 2018,Bulk_density,False,0.865333333,0.6,1.4,True,True,True
1667,Waikato,Granular,2014 - 2018,TotalC,False,7.820691025,2.5,,True,,
1668,Waikato,Allophanic,2014 - 2018,AMN,False,336.8121791,50.0,,True,,
1669,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.706666667,0.5,1.3,True,True,True
1670,Waikato,Allophanic,2014 - 2018,TotalC,False,9.861601347,3.0,,True,,
1671,Waikato,Allophanic,2014 - 2018,TotalN,False,1.007566675,0.25,0.7,True,False,False
1672,Waikato,Pumice,2014 - 2018,AMN,False,271.4236958,50.0,,True,,
1673,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.712333333,0.6,1.4,True,True,True
1674,Waikato,Pumice,2014 - 2018,TotalC,False,7.17511146,2.0,,True,,
1675,Waikato,Pumice,2014 - 2018,TotalN,False,0.704454385,0.25,0.7,True,False,False
1676,Waikato,Allophanic,2014 - 2018,AMN,False,360.9597692,20.0,,True,,
1677,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.709666667,0.5,1.3,True,True,True
1678,Waikato,Allophanic,2014 - 2018,TotalC,False,11.2696232,3.0,,True,,
1679,Waikato,Pumice,2014 - 2018,AMN,False,298.5739271,50.0,,True,,
1680,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.573,0.6,1.4,False,True,False
1681,Waikato,Pumice,2014 - 2018,TotalC,False,9.369413022,2.0,,True,,
1682,Waikato,Pumice,2014 - 2018,TotalN,False,0.642263499,0.25,0.7,True,True,True
1683,Waikato,Pumice,2014 - 2018,AMN,False,160.0,50.0,,True,,
1684,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.62,0.6,1.4,True,True,True
1685,Waikato,Pumice,2014 - 2018,TotalC,False,7.22,2.0,,True,,
1686,Waikato,Pumice,2014 - 2018,TotalN,False,0.54,0.25,0.7,True,True,True
1687,Waikato,Pumice,2014 - 2018,AMN,False,153.8239263,50.0,,True,,
1688,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.745833334,0.6,1.4,True,True,True
1689,Waikato,Pumice,2014 - 2018,TotalC,False,8.648127043,2.0,,True,,
1690,Waikato,Pumice,2014 - 2018,TotalN,False,0.514401382,0.25,0.7,True,True,True
1691,Waikato,Pumice,2014 - 2018,AMN,False,169.72468650000002,50.0,,True,,
1692,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.732833334,0.6,1.4,True,True,True
1693,Waikato,Pumice,2014 - 2018,TotalC,False,8.276707762,2.0,,True,,
1694,Waikato,Pumice,2014 - 2018,TotalN,False,0.508483098,0.25,0.7,True,True,True
1695,Waikato,Allophanic,2014 - 2018,AMN,False,100.1399227,20.0,,True,,
1696,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.835,0.5,1.3,True,True,True
1697,Waikato,Allophanic,2014 - 2018,TotalC,False,7.070958272,3.0,,True,,
1698,Waikato,Allophanic,2014 - 2018,TotalN,False,0.487665626,0.1,0.7,True,True,True
1699,Waikato,Allophanic,2014 - 2018,AMN,False,157.7840684,20.0,,True,,
1700,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.757833334,0.5,1.3,True,True,True
1701,Waikato,Allophanic,2014 - 2018,TotalC,False,7.458541538,3.0,,True,,
1702,Waikato,Allophanic,2014 - 2018,AMN,False,190.1877597,20.0,,True,,
1703,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.768,0.5,1.3,True,True,True
1704,Waikato,Allophanic,2014 - 2018,TotalC,False,8.086410889,3.0,,True,,
1705,Waikato,Allophanic,2014 - 2018,AMN,False,149.5323699,20.0,,True,,
1706,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.896333333,0.5,1.3,True,True,True
1707,Waikato,Allophanic,2014 - 2018,TotalC,False,6.723449028,3.0,,True,,
1708,Waikato,Pumice,2014 - 2018,AMN,False,201.0,50.0,,True,,
1709,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.7,0.6,1.4,True,True,True
1710,Waikato,Pumice,2014 - 2018,TotalC,False,7.45,2.0,,True,,
1711,Waikato,Pumice,2014 - 2018,TotalN,False,0.63,0.25,0.7,True,True,True
1712,Waikato,Allophanic,2014 - 2018,AMN,False,207.7275403,20.0,,True,,
1713,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.695333333,0.5,1.3,True,True,True
1714,Waikato,Allophanic,2014 - 2018,TotalC,False,9.693019376,3.0,,True,,
1715,Waikato,Allophanic,2014 - 2018,AMN,False,137.6710078,20.0,,True,,
1716,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.809,0.5,1.3,True,True,True
1717,Waikato,Allophanic,2014 - 2018,TotalC,False,7.696922793,3.0,,True,,
1718,Waikato,Ultic,2014 - 2018,AMN,False,86.0,50.0,,True,,
1719,Waikato,Ultic,2014 - 2018,Bulk_density,False,1.3,0.6,1.4,True,True,True
1720,Waikato,Ultic,2014 - 2018,TotalC,False,3.97,2.5,,True,,
1721,Waikato,Ultic,2014 - 2018,TotalN,False,0.37,0.25,0.7,True,True,True
1722,Waikato,Gley,2014 - 2018,AMN,False,179.0,50.0,,True,,
1723,Waikato,Gley,2014 - 2018,Bulk_density,False,0.69,0.6,1.4,True,True,True
1724,Waikato,Gley,2014 - 2018,TotalC,False,9.63,2.5,,True,,
1725,Waikato,Gley,2014 - 2018,TotalN,False,0.84,0.25,0.7,True,False,False
1726,Waikato,Pumice,2014 - 2018,AMN,False,197.4037114,50.0,,True,,
1727,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.796,0.6,1.4,True,True,True
1728,Waikato,Pumice,2014 - 2018,TotalC,False,7.577038728,2.0,,True,,
1729,Waikato,Pumice,2014 - 2018,TotalN,False,0.639884861,0.25,0.7,True,True,True
1730,Waikato,Pumice,2014 - 2018,AMN,False,288.9552808,50.0,,True,,
1731,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.831666667,0.6,1.4,True,True,True
1732,Waikato,Pumice,2014 - 2018,TotalC,False,8.555839765,2.0,,True,,
1733,Waikato,Pumice,2014 - 2018,TotalN,False,0.750582245,0.25,0.7,True,False,False
1734,Waikato,Brown,2014 - 2018,AMN,False,318.4537587,50.0,,True,,
1735,Waikato,Brown,2014 - 2018,Bulk_density,False,0.813666667,0.6,1.4,True,True,True
1736,Waikato,Brown,2014 - 2018,TotalC,False,8.014250992,2.5,,True,,
1737,Waikato,Brown,2014 - 2018,TotalN,False,0.716152144,0.25,0.7,True,False,False
1738,Waikato,Brown,2014 - 2018,AMN,False,194.6557092,20.0,,True,,
1739,Waikato,Brown,2014 - 2018,Bulk_density,False,0.873666667,0.6,1.4,True,True,True
1740,Waikato,Brown,2014 - 2018,TotalC,False,6.17210154,2.5,,True,,
1741,Waikato,Brown,2014 - 2018,TotalN,False,0.483068929,0.1,0.7,True,True,True
1742,Waikato,Allophanic,2014 - 2018,AMN,False,349.3697283,50.0,,True,,
1743,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.773,0.5,1.3,True,True,True
1744,Waikato,Allophanic,2014 - 2018,TotalC,False,8.797765021,3.0,,True,,
1745,Waikato,Allophanic,2014 - 2018,TotalN,False,0.869849728,0.25,0.7,True,False,False
1746,Waikato,Gley,2014 - 2018,AMN,False,207.4071635,50.0,,True,,
1747,Waikato,Gley,2014 - 2018,Bulk_density,False,1.08,0.6,1.4,True,True,True
1748,Waikato,Gley,2014 - 2018,TotalC,False,6.364599038,2.5,,True,,
1749,Waikato,Gley,2014 - 2018,TotalN,False,0.655075187,0.25,0.7,True,True,True
1750,Waikato,Brown,2014 - 2018,AMN,False,110.0700127,20.0,,True,,
1751,Waikato,Brown,2014 - 2018,Bulk_density,False,0.95,0.6,1.4,True,True,True
1752,Waikato,Brown,2014 - 2018,TotalC,False,4.990826031,2.5,,True,,
1753,Waikato,Brown,2014 - 2018,TotalN,False,0.275676771,0.1,0.7,True,True,True
1754,Waikato,Brown,2014 - 2018,AMN,False,231.3601127,50.0,,True,,
1755,Waikato,Brown,2014 - 2018,Bulk_density,False,0.76,0.6,1.4,True,True,True
1756,Waikato,Brown,2014 - 2018,TotalC,False,8.368408782,2.5,,True,,
1757,Waikato,Brown,2014 - 2018,TotalN,False,0.661527774,0.25,0.7,True,True,True
1758,Waikato,Pumice,2014 - 2018,AMN,False,192.7815786,50.0,,True,,
1759,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.696,0.6,1.4,True,True,True
1760,Waikato,Pumice,2014 - 2018,TotalC,False,6.552444134,2.0,,True,,
1761,Waikato,Pumice,2014 - 2018,TotalN,False,0.426916184,0.25,0.7,True,True,True
1762,Waikato,Pumice,2014 - 2018,AMN,False,155.9859888,50.0,,True,,
1763,Waikato,Pumice,2014 - 2018,Bulk_density,False,0.716666667,0.6,1.4,True,True,True
1764,Waikato,Pumice,2014 - 2018,TotalC,False,6.16568244,2.0,,True,,
1765,Waikato,Pumice,2014 - 2018,TotalN,False,0.544638235,0.25,0.7,True,True,True
1766,Waikato,Podzol,2014 - 2018,AMN,False,169.6058621,50.0,,True,,
1767,Waikato,Podzol,2014 - 2018,Bulk_density,False,0.51,0.6,1.4,False,True,False
1768,Waikato,Podzol,2014 - 2018,TotalC,False,7.894632091,2.5,,True,,
1769,Waikato,Podzol,2014 - 2018,TotalN,False,0.514610072,0.25,0.7,True,True,True
1770,Waikato,Allophanic,2014 - 2018,AMN,False,173.8003167,20.0,,True,,
1771,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.751,0.5,1.3,True,True,True
1772,Waikato,Allophanic,2014 - 2018,TotalC,False,9.083889632,3.0,,True,,
1773,Waikato,Allophanic,2014 - 2018,TotalN,False,0.623359651,0.1,0.7,True,True,True
1774,Waikato,Podzol,2014 - 2018,AMN,False,126.2259213,50.0,,True,,
1775,Waikato,Podzol,2014 - 2018,Bulk_density,False,0.77,0.6,1.4,True,True,True
1776,Waikato,Podzol,2014 - 2018,TotalC,False,6.822428706,2.5,,True,,
1777,Waikato,Podzol,2014 - 2018,TotalN,False,0.530040264,0.25,0.7,True,True,True
1778,Waikato,Allophanic,2014 - 2018,AMN,False,339.7791262,50.0,,True,,
1779,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.67,0.5,1.3,True,True,True
1780,Waikato,Allophanic,2014 - 2018,TotalC,False,12.96242993,3.0,,True,,
1781,Waikato,Allophanic,2014 - 2018,TotalN,False,1.40064796,0.25,0.7,True,False,False
1782,Waikato,Recent,2014 - 2018,AMN,False,350.7414491,50.0,,True,,
1783,Waikato,Recent,2014 - 2018,Bulk_density,False,0.809666667,0.7,1.4,True,True,True
1784,Waikato,Recent,2014 - 2018,TotalC,False,6.88312179,2.0,,True,,
1785,Waikato,Recent,2014 - 2018,TotalN,False,0.697260766,0.25,0.7,True,True,True
1786,Waikato,Recent,2014 - 2018,AMN,False,321.5125301,50.0,,True,,
1787,Waikato,Recent,2014 - 2018,Bulk_density,False,0.809666667,0.7,1.4,True,True,True
1788,Waikato,Recent,2014 - 2018,TotalC,False,7.327947913,2.0,,True,,
1789,Waikato,Recent,2014 - 2018,TotalN,False,0.744940679,0.25,0.7,True,False,False
1790,Waikato,Allophanic,2014 - 2018,AMN,False,268.252077,20.0,,True,,
1791,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.537666667,0.5,1.3,True,True,True
1792,Waikato,Allophanic,2014 - 2018,TotalC,False,18.16373369,3.0,,True,,
1793,Waikato,Allophanic,2014 - 2018,TotalN,False,1.391236218,0.1,0.7,True,False,False
1794,Waikato,Allophanic,2014 - 2018,AMN,False,474.6915049,50.0,,True,,
1795,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.581666667,0.5,1.3,True,True,True
1796,Waikato,Allophanic,2014 - 2018,TotalC,False,18.17527315,3.0,,True,,
1797,Waikato,Allophanic,2014 - 2018,TotalN,False,1.560689215,0.25,0.7,True,False,False
1798,Waikato,Allophanic,2014 - 2018,AMN,False,60.11337238,20.0,,True,,
1799,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.95,0.5,1.3,True,True,True
1800,Waikato,Allophanic,2014 - 2018,TotalC,False,5.237126727,3.0,,True,,
1801,Waikato,Allophanic,2014 - 2018,AMN,False,72.02111372,20.0,,True,,
1802,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.73,0.5,1.3,True,True,True
1803,Waikato,Allophanic,2014 - 2018,TotalC,False,5.876865531,3.0,,True,,
1804,Waikato,Allophanic,2014 - 2018,AMN,False,243.3203924,50.0,,True,,
1805,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.555,0.5,1.3,True,True,True
1806,Waikato,Allophanic,2014 - 2018,TotalC,False,15.77469997,3.0,,True,,
1807,Waikato,Allophanic,2014 - 2018,TotalN,False,1.234360684,0.25,0.7,True,False,False
1808,Waikato,Allophanic,2014 - 2018,AMN,False,78.0,20.0,,True,,
1809,Waikato,Allophanic,2014 - 2018,Bulk_density,False,0.71,0.5,1.3,True,True,True
1810,Waikato,Allophanic,2014 - 2018,TotalC,False,6.517837052,3.0,,True,,
1811,Waikato,Brown,2014 - 2018,AMN,False,32.13302759,20.0,,True,,
1812,Waikato,Brown,2014 - 2018,Bulk_density,False,1.070333333,0.6,1.4,True,True,True
1813,Waikato,Brown,2014 - 2018,TotalC,False,2.587763069,2.5,,True,,
1814,Waikato,Brown,2014 - 2018,TotalN,False,0.161460046,0.1,0.7,True,True,True
1815,Waikato,Brown,2014 - 2018,AMN,False,76.17101668,20.0,,True,,
1816,Waikato,Brown,2014 - 2018,Bulk_density,False,0.887,0.6,1.4,True,True,True
1817,Waikato,Brown,2014 - 2018,TotalC,False,4.601629923,2.5,,True,,
1818,Waikato,Brown,2014 - 2018,TotalN,False,0.362266067,0.1,0.7,True,True,True
1819,Waikato,Recent,2014 - 2018,AMN,False,152.47282,50.0,,True,,
1820,Waikato,Recent,2014 - 2018,Bulk_density,False,1.041333333,0.7,1.4,True,True,True
1821,Waikato,Recent,2014 - 2018,TotalC,False,4.59648882,2.0,,True,,
