region,site,land_use,soil_order,time_step,soil_indicator,trace_element,value,target_year,target_min,target_max,measure_units,meets_target_min,meets_target_max,within_target_range
Auckland,64740007,Exotic Forestry,Raw,1996 - 1999,OlsenP,FALSE,5.831158161,2017,5,30,µg/g,TRUE,TRUE,TRUE
Auckland,64740007,Exotic Forestry,Raw,1996 - 1999,Pb,TRUE,1.8,NA,NA,NA,NA,NA,NA,NA
Auckland,64740007,Exotic Forestry,Raw,1996 - 1999,pH,FALSE,5.89,2017,3.5,7.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,64740007,Exotic Forestry,Raw,1996 - 1999,TotalC,FALSE,0.923233196,2017,2,NA,%C gravimetric,FALSE,NA,FALSE
Auckland,64740007,Exotic Forestry,Raw,1996 - 1999,TotalN,FALSE,0.041531921,2017,0.1,0.7,%N gravimetric,FALSE,TRUE,FALSE
Auckland,64740007,Exotic Forestry,Raw,1996 - 1999,Zn,TRUE,26,NA,NA,NA,NA,NA,NA,NA
Auckland,64740009,Drystock,Granular,1996 - 1999,AMN,FALSE,171.5436713,2017,50,NA,µg/g,TRUE,NA,NA
Auckland,64740009,Drystock,Granular,1996 - 1999,As,TRUE,2.2,NA,NA,NA,NA,NA,NA,NA
Auckland,64740009,Drystock,Granular,1996 - 1999,Bulk_density,FALSE,0.999333333,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Auckland,64740009,Drystock,Granular,1996 - 1999,Cd,TRUE,0.29,NA,NA,NA,NA,NA,NA,NA
Auckland,64740009,Drystock,Granular,1996 - 1999,Cr,TRUE,16,NA,NA,NA,NA,NA,NA,NA
Auckland,64740009,Drystock,Granular,1996 - 1999,Cu,TRUE,6.6,NA,NA,NA,NA,NA,NA,NA
Auckland,64740009,Drystock,Granular,1996 - 1999,Macroporosity_m10,FALSE,5.636666667,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Auckland,64740009,Drystock,Granular,1996 - 1999,Ni,TRUE,2.9,NA,NA,NA,NA,NA,NA,NA
Auckland,64740009,Drystock,Granular,1996 - 1999,OlsenP,FALSE,8.513045593,2017,15,45,µg/g,FALSE,TRUE,FALSE
Auckland,64740009,Drystock,Granular,1996 - 1999,Pb,TRUE,6.1,NA,NA,NA,NA,NA,NA,NA
Auckland,64740009,Drystock,Granular,1996 - 1999,pH,FALSE,5.46,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,64740009,Drystock,Granular,1996 - 1999,TotalC,FALSE,7.384547964,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Auckland,64740009,Drystock,Granular,1996 - 1999,TotalN,FALSE,0.597678091,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Auckland,64740009,Drystock,Granular,1996 - 1999,Zn,TRUE,17,NA,NA,NA,NA,NA,NA,NA
Auckland,64760001,Orchard/Vineyard,Recent,1996 - 1999,AMN,FALSE,64.96756313,2017,20,NA,µg/g,TRUE,NA,NA
Auckland,64760001,Orchard/Vineyard,Recent,1996 - 1999,Bulk_density,FALSE,1.03,2017,0.7,1.4,Mg/m3,TRUE,TRUE,TRUE
Auckland,64760001,Orchard/Vineyard,Recent,1996 - 1999,Macroporosity_m10,FALSE,9.9,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Auckland,64760001,Orchard/Vineyard,Recent,1996 - 1999,OlsenP,FALSE,97.48872453,2017,20,45,µg/g,TRUE,FALSE,FALSE
Auckland,64760001,Orchard/Vineyard,Recent,1996 - 1999,pH,FALSE,6.38,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,64760001,Orchard/Vineyard,Recent,1996 - 1999,TotalC,FALSE,6.144470943,2017,2,NA,%C gravimetric,TRUE,NA,NA
Auckland,64760003,Orchard/Vineyard,Recent,1996 - 1999,AMN,FALSE,45.16374393,2017,20,NA,µg/g,TRUE,NA,NA
Auckland,64760003,Orchard/Vineyard,Recent,1996 - 1999,Bulk_density,FALSE,0.938,2017,0.7,1.4,Mg/m3,TRUE,TRUE,TRUE
Auckland,64760003,Orchard/Vineyard,Recent,1996 - 1999,Macroporosity_m10,FALSE,24.5,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Auckland,64760003,Orchard/Vineyard,Recent,1996 - 1999,OlsenP,FALSE,39.26569356,2017,20,45,µg/g,TRUE,TRUE,TRUE
Auckland,64760003,Orchard/Vineyard,Recent,1996 - 1999,pH,FALSE,6.09,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,64760003,Orchard/Vineyard,Recent,1996 - 1999,TotalC,FALSE,5.136404992,2017,2,NA,%C gravimetric,TRUE,NA,NA
Auckland,64760007,Orchard/Vineyard,Recent,1996 - 1999,AMN,FALSE,40.16237372,2017,20,NA,µg/g,TRUE,NA,NA
Auckland,64760007,Orchard/Vineyard,Recent,1996 - 1999,Bulk_density,FALSE,1.003,2017,0.7,1.4,Mg/m3,TRUE,TRUE,TRUE
Auckland,64760007,Orchard/Vineyard,Recent,1996 - 1999,Macroporosity_m10,FALSE,23.99666667,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Auckland,64760007,Orchard/Vineyard,Recent,1996 - 1999,OlsenP,FALSE,111.9226051,2017,20,45,µg/g,TRUE,FALSE,FALSE
Auckland,64760007,Orchard/Vineyard,Recent,1996 - 1999,pH,FALSE,5.34,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,64760007,Orchard/Vineyard,Recent,1996 - 1999,TotalC,FALSE,3.815730254,2017,2,NA,%C gravimetric,TRUE,NA,NA
Auckland,65900001,Drystock,Brown,1996 - 1999,AMN,FALSE,108.0835061,2017,50,NA,µg/g,TRUE,NA,NA
Auckland,65900001,Drystock,Brown,1996 - 1999,As,TRUE,1.8,NA,NA,NA,NA,NA,NA,NA
Auckland,65900001,Drystock,Brown,1996 - 1999,Bulk_density,FALSE,1.060333333,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Auckland,65900001,Drystock,Brown,1996 - 1999,Cd,TRUE,0.34,NA,NA,NA,NA,NA,NA,NA
Auckland,65900001,Drystock,Brown,1996 - 1999,Cr,TRUE,7.3,NA,NA,NA,NA,NA,NA,NA
Auckland,65900001,Drystock,Brown,1996 - 1999,Cu,TRUE,7.2,NA,NA,NA,NA,NA,NA,NA
Auckland,65900001,Drystock,Brown,1996 - 1999,Macroporosity_m10,FALSE,7.83,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Auckland,65900001,Drystock,Brown,1996 - 1999,Ni,TRUE,2.1,NA,NA,NA,NA,NA,NA,NA
Auckland,65900001,Drystock,Brown,1996 - 1999,OlsenP,FALSE,50.00485998,2017,15,45,µg/g,TRUE,FALSE,FALSE
Auckland,65900001,Drystock,Brown,1996 - 1999,Pb,TRUE,5.8,NA,NA,NA,NA,NA,NA,NA
Auckland,65900001,Drystock,Brown,1996 - 1999,pH,FALSE,5.52,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,65900001,Drystock,Brown,1996 - 1999,TotalC,FALSE,4.480968293,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Auckland,65900001,Drystock,Brown,1996 - 1999,TotalN,FALSE,0.334253798,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Auckland,65900001,Drystock,Brown,1996 - 1999,Zn,TRUE,20,NA,NA,NA,NA,NA,NA,NA
Auckland,74050001,Drystock,Brown,1996 - 1999,AMN,FALSE,174.8796733,2017,50,NA,µg/g,TRUE,NA,NA
Auckland,74050001,Drystock,Brown,1996 - 1999,Bulk_density,FALSE,1.014666667,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Auckland,74050001,Drystock,Brown,1996 - 1999,Macroporosity_m10,FALSE,10.10333333,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Auckland,74050001,Drystock,Brown,1996 - 1999,OlsenP,FALSE,21.17286003,2017,15,45,µg/g,TRUE,TRUE,TRUE
Auckland,74050001,Drystock,Brown,1996 - 1999,pH,FALSE,5.55,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,74050001,Drystock,Brown,1996 - 1999,TotalC,FALSE,6.593212038,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Auckland,74050001,Drystock,Brown,1996 - 1999,TotalN,FALSE,0.667711623,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Auckland,74060001,Drystock,Allophanic,1996 - 1999,AMN,FALSE,134.5512453,2017,50,NA,µg/g,TRUE,NA,NA
Auckland,74060001,Drystock,Allophanic,1996 - 1999,As,TRUE,4.8,NA,NA,NA,NA,NA,NA,NA
Auckland,74060001,Drystock,Allophanic,1996 - 1999,Bulk_density,FALSE,0.919,2017,0.5,1.3,Mg/m3,TRUE,TRUE,TRUE
Auckland,74060001,Drystock,Allophanic,1996 - 1999,Cd,TRUE,0.74,NA,NA,NA,NA,NA,NA,NA
Auckland,74060001,Drystock,Allophanic,1996 - 1999,Cr,TRUE,19,NA,NA,NA,NA,NA,NA,NA
Auckland,74060001,Drystock,Allophanic,1996 - 1999,Cu,TRUE,11,NA,NA,NA,NA,NA,NA,NA
Auckland,74060001,Drystock,Allophanic,1996 - 1999,Macroporosity_m10,FALSE,5.133333333,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Auckland,74060001,Drystock,Allophanic,1996 - 1999,Ni,TRUE,6.3,NA,NA,NA,NA,NA,NA,NA
Auckland,74060001,Drystock,Allophanic,1996 - 1999,OlsenP,FALSE,31.95345428,2017,20,50,µg/g,TRUE,TRUE,TRUE
Auckland,74060001,Drystock,Allophanic,1996 - 1999,Pb,TRUE,14,NA,NA,NA,NA,NA,NA,NA
Auckland,74060001,Drystock,Allophanic,1996 - 1999,pH,FALSE,6.33,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,74060001,Drystock,Allophanic,1996 - 1999,TotalC,FALSE,7.364206096,2017,3,NA,%C gravimetric,TRUE,NA,NA
Auckland,74060001,Drystock,Allophanic,1996 - 1999,TotalN,FALSE,0.665696964,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Auckland,74060001,Drystock,Allophanic,1996 - 1999,Zn,TRUE,40,NA,NA,NA,NA,NA,NA,NA
Auckland,74090001,Dairy,Organic,1996 - 1999,AMN,FALSE,244.4213734,2017,50,NA,µg/g,TRUE,NA,NA
Auckland,74090001,Dairy,Organic,1996 - 1999,As,TRUE,2.2,NA,NA,NA,NA,NA,NA,NA
Auckland,74090001,Dairy,Organic,1996 - 1999,Bulk_density,FALSE,0.581,2017,0.2,1,Mg/m3,TRUE,TRUE,TRUE
Auckland,74090001,Dairy,Organic,1996 - 1999,Cd,TRUE,1.1,NA,NA,NA,NA,NA,NA,NA
Auckland,74090001,Dairy,Organic,1996 - 1999,Cr,TRUE,14,NA,NA,NA,NA,NA,NA,NA
Auckland,74090001,Dairy,Organic,1996 - 1999,Cu,TRUE,27,NA,NA,NA,NA,NA,NA,NA
Auckland,74090001,Dairy,Organic,1996 - 1999,Macroporosity_m10,FALSE,6.536666667,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Auckland,74090001,Dairy,Organic,1996 - 1999,Ni,TRUE,4.4,NA,NA,NA,NA,NA,NA,NA
Auckland,74090001,Dairy,Organic,1996 - 1999,OlsenP,FALSE,59.62300792,2017,20,40,µg/g,TRUE,FALSE,FALSE
Auckland,74090001,Dairy,Organic,1996 - 1999,Pb,TRUE,10,NA,NA,NA,NA,NA,NA,NA
Auckland,74090001,Dairy,Organic,1996 - 1999,pH,FALSE,5.91,2017,4.5,7,-log10(H+),TRUE,TRUE,TRUE
Auckland,74090001,Dairy,Organic,1996 - 1999,TotalC,FALSE,23.79460334,2017,NA,NA,%C gravimetric,NA,NA,NA
Auckland,74090001,Dairy,Organic,1996 - 1999,TotalN,FALSE,1.695870536,2017,0.25,0.7,%N gravimetric,TRUE,FALSE,FALSE
Auckland,74090001,Dairy,Organic,1996 - 1999,Zn,TRUE,40,NA,NA,NA,NA,NA,NA,NA
Auckland,74150001,Exotic Forestry,Brown,1996 - 1999,AMN,FALSE,78.43146551,2017,20,NA,µg/g,TRUE,NA,NA
Auckland,74150001,Exotic Forestry,Brown,1996 - 1999,Bulk_density,FALSE,0.762,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Auckland,74150001,Exotic Forestry,Brown,1996 - 1999,Macroporosity_m10,FALSE,38.59666667,2017,8,30,"-10 kPa, %vol/vol",TRUE,FALSE,FALSE
Auckland,74150001,Exotic Forestry,Brown,1996 - 1999,OlsenP,FALSE,21.86473744,2017,5,30,µg/g,TRUE,TRUE,TRUE
Auckland,74150001,Exotic Forestry,Brown,1996 - 1999,pH,FALSE,5.27,2017,3.5,7.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,74150001,Exotic Forestry,Brown,1996 - 1999,TotalC,FALSE,5.328624754,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Auckland,74150001,Exotic Forestry,Brown,1996 - 1999,TotalN,FALSE,0.484147758,2017,0.1,0.7,%N gravimetric,TRUE,TRUE,TRUE
Auckland,74150003,Exotic Forestry,Brown,1996 - 1999,AMN,FALSE,89.40772185,2017,20,NA,µg/g,TRUE,NA,NA
Auckland,74150003,Exotic Forestry,Brown,1996 - 1999,Bulk_density,FALSE,0.91,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Auckland,74150003,Exotic Forestry,Brown,1996 - 1999,Macroporosity_m10,FALSE,24.90333333,2017,8,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Auckland,74150003,Exotic Forestry,Brown,1996 - 1999,OlsenP,FALSE,76.44094656,2017,5,30,µg/g,TRUE,FALSE,FALSE
Auckland,74150003,Exotic Forestry,Brown,1996 - 1999,pH,FALSE,4.9,2017,3.5,7.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,74150003,Exotic Forestry,Brown,1996 - 1999,TotalC,FALSE,10.96573385,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Auckland,74150003,Exotic Forestry,Brown,1996 - 1999,TotalN,FALSE,0.756481189,2017,0.1,0.7,%N gravimetric,TRUE,FALSE,FALSE
Auckland,74150005,Exotic Forestry,Brown,1996 - 1999,AMN,FALSE,171.3945954,2017,20,NA,µg/g,TRUE,NA,NA
Auckland,74150005,Exotic Forestry,Brown,1996 - 1999,Bulk_density,FALSE,0.636666667,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Auckland,74150005,Exotic Forestry,Brown,1996 - 1999,Macroporosity_m10,FALSE,27.66333333,2017,8,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Auckland,74150005,Exotic Forestry,Brown,1996 - 1999,OlsenP,FALSE,13.88568506,2017,5,30,µg/g,TRUE,TRUE,TRUE
Auckland,74150005,Exotic Forestry,Brown,1996 - 1999,pH,FALSE,5.53,2017,3.5,7.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,74150005,Exotic Forestry,Brown,1996 - 1999,TotalC,FALSE,9.418666498,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Auckland,74150005,Exotic Forestry,Brown,1996 - 1999,TotalN,FALSE,0.861797449,2017,0.1,0.7,%N gravimetric,TRUE,FALSE,FALSE
Auckland,74150007,Dairy,Brown,1996 - 1999,AMN,FALSE,105.2231947,2017,50,NA,µg/g,TRUE,NA,NA
Auckland,74150007,Dairy,Brown,1996 - 1999,Bulk_density,FALSE,1.003666667,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Auckland,74150007,Dairy,Brown,1996 - 1999,Macroporosity_m10,FALSE,12.49666667,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Auckland,74150007,Dairy,Brown,1996 - 1999,OlsenP,FALSE,15.33237232,2017,15,45,µg/g,TRUE,TRUE,TRUE
Auckland,74150007,Dairy,Brown,1996 - 1999,pH,FALSE,5.46,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,74150007,Dairy,Brown,1996 - 1999,TotalC,FALSE,7.036389122,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Auckland,74150007,Dairy,Brown,1996 - 1999,TotalN,FALSE,0.648805837,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Auckland,74180001,Cropping,Allophanic,1996 - 1999,AMN,FALSE,84.88372093,2017,20,NA,µg/g,TRUE,NA,NA
Auckland,74180001,Cropping,Allophanic,1996 - 1999,Bulk_density,FALSE,0.86,2017,0.5,1.3,Mg/m3,TRUE,TRUE,TRUE
Auckland,74180001,Cropping,Allophanic,1996 - 1999,Macroporosity_m10,FALSE,19.62,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Auckland,74180001,Cropping,Allophanic,1996 - 1999,OlsenP,FALSE,22.30933327,2017,20,50,µg/g,TRUE,TRUE,TRUE
Auckland,74180001,Cropping,Allophanic,1996 - 1999,pH,FALSE,6.584,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,74180001,Cropping,Allophanic,1996 - 1999,TotalC,FALSE,6.534361203,2017,3,NA,%C gravimetric,TRUE,NA,NA
Auckland,74180005,Dairy,Granular,1996 - 1999,AMN,FALSE,266.6666667,2017,50,NA,µg/g,TRUE,NA,NA
Auckland,74180005,Dairy,Granular,1996 - 1999,Bulk_density,FALSE,0.9594,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Auckland,74180005,Dairy,Granular,1996 - 1999,Macroporosity_m10,FALSE,9.62,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Auckland,74180005,Dairy,Granular,1996 - 1999,OlsenP,FALSE,57.75814859,2017,15,45,µg/g,TRUE,FALSE,FALSE
Auckland,74180005,Dairy,Granular,1996 - 1999,pH,FALSE,6.914,2017,5,6.6,-log10(H+),TRUE,FALSE,FALSE
Auckland,74180005,Dairy,Granular,1996 - 1999,TotalC,FALSE,6.918526689,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Auckland,74180005,Dairy,Granular,1996 - 1999,TotalN,FALSE,0.645994255,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Auckland,74180009,Orchard/Vineyard,Allophanic,1996 - 1999,AMN,FALSE,108.8759674,2017,20,NA,µg/g,TRUE,NA,NA
Auckland,74180009,Orchard/Vineyard,Allophanic,1996 - 1999,Bulk_density,FALSE,0.908,2017,0.5,1.3,Mg/m3,TRUE,TRUE,TRUE
Auckland,74180009,Orchard/Vineyard,Allophanic,1996 - 1999,Macroporosity_m10,FALSE,17.63,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Auckland,74180009,Orchard/Vineyard,Allophanic,1996 - 1999,OlsenP,FALSE,53.00379902,2017,20,50,µg/g,TRUE,FALSE,FALSE
Auckland,74180009,Orchard/Vineyard,Allophanic,1996 - 1999,pH,FALSE,6.17,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,74180009,Orchard/Vineyard,Allophanic,1996 - 1999,TotalC,FALSE,6.560204367,2017,3,NA,%C gravimetric,TRUE,NA,NA
Auckland,74180011,Orchard/Vineyard,Granular,1996 - 1999,AMN,FALSE,107.5442721,2017,20,NA,µg/g,TRUE,NA,NA
Auckland,74180011,Orchard/Vineyard,Granular,1996 - 1999,Bulk_density,FALSE,0.969333333,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Auckland,74180011,Orchard/Vineyard,Granular,1996 - 1999,Macroporosity_m10,FALSE,14.70333333,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Auckland,74180011,Orchard/Vineyard,Granular,1996 - 1999,OlsenP,FALSE,40.39599824,2017,20,45,µg/g,TRUE,TRUE,TRUE
Auckland,74180011,Orchard/Vineyard,Granular,1996 - 1999,pH,FALSE,6.27,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,74180011,Orchard/Vineyard,Granular,1996 - 1999,TotalC,FALSE,5.795038961,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Auckland,74180013,Drystock,Granular,1996 - 1999,AMN,FALSE,122.8595997,2017,50,NA,µg/g,TRUE,NA,NA
Auckland,74180013,Drystock,Granular,1996 - 1999,Bulk_density,FALSE,0.919333333,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Auckland,74180013,Drystock,Granular,1996 - 1999,Macroporosity_m10,FALSE,14.23333333,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Auckland,74180013,Drystock,Granular,1996 - 1999,OlsenP,FALSE,11.70166734,2017,15,45,µg/g,FALSE,TRUE,FALSE
Auckland,74180013,Drystock,Granular,1996 - 1999,pH,FALSE,5.88,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,74180013,Drystock,Granular,1996 - 1999,TotalC,FALSE,6.595201301,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Auckland,74180013,Drystock,Granular,1996 - 1999,TotalN,FALSE,0.572069947,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Auckland,74280001,Cropping,Granular,1996 - 1999,AMN,FALSE,9.375,2017,20,NA,µg/g,FALSE,NA,FALSE
Auckland,74280001,Cropping,Granular,1996 - 1999,Bulk_density,FALSE,0.9585,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Auckland,74280001,Cropping,Granular,1996 - 1999,Macroporosity_m10,FALSE,31.2,2017,10,30,"-10 kPa, %vol/vol",TRUE,FALSE,FALSE
Auckland,74280001,Cropping,Granular,1996 - 1999,OlsenP,FALSE,207.8205141,2017,20,45,µg/g,TRUE,FALSE,FALSE
Auckland,74280001,Cropping,Granular,1996 - 1999,pH,FALSE,7.17,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,74280001,Cropping,Granular,1996 - 1999,TotalC,FALSE,2.10646914,2017,2.5,NA,%C gravimetric,FALSE,NA,FALSE
Auckland,74280003,Drystock,Granular,1996 - 1999,AMN,FALSE,129.8850575,2017,50,NA,µg/g,TRUE,NA,NA
Auckland,74280003,Drystock,Granular,1996 - 1999,Bulk_density,FALSE,0.8706,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Auckland,74280003,Drystock,Granular,1996 - 1999,Macroporosity_m10,FALSE,11.06,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Auckland,74280003,Drystock,Granular,1996 - 1999,OlsenP,FALSE,15.87726844,2017,15,45,µg/g,TRUE,TRUE,TRUE
Auckland,74280003,Drystock,Granular,1996 - 1999,pH,FALSE,6.3,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Auckland,74280003,Drystock,Granular,1996 - 1999,TotalC,FALSE,6.048353621,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Auckland,74280003,Drystock,Granular,1996 - 1999,TotalN,FALSE,0.571012672,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Auckland,75000001,Orchard/Vineyard,Organic,1996 - 1999,AMN,FALSE,170.9189646,2017,20,NA,µg/g,TRUE,NA,NA
Auckland,75000001,Orchard/Vineyard,Organic,1996 - 1999,As,TRUE,4.5,NA,NA,NA,NA,NA,NA,NA
Auckland,75000001,Orchard/Vineyard,Organic,1996 - 1999,Bulk_density,FALSE,0.450666667,2017,0.2,1,Mg/m3,TRUE,TRUE,TRUE
Auckland,75000001,Orchard/Vineyard,Organic,1996 - 1999,Cd,TRUE,1.3,NA,NA,NA,NA,NA,NA,NA
Auckland,75000001,Orchard/Vineyard,Organic,1996 - 1999,Cr,TRUE,23,NA,NA,NA,NA,NA,NA,NA
Auckland,75000001,Orchard/Vineyard,Organic,1996 - 1999,Cu,TRUE,21,NA,NA,NA,NA,NA,NA,NA
Auckland,75000001,Orchard/Vineyard,Organic,1996 - 1999,Macroporosity_m10,FALSE,10.19666667,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Auckland,75000001,Orchard/Vineyard,Organic,1996 - 1999,Ni,TRUE,5.9,NA,NA,NA,NA,NA,NA,NA
Auckland,75000001,Orchard/Vineyard,Organic,1996 - 1999,OlsenP,FALSE,78.03618447,2017,20,40,µg/g,TRUE,FALSE,FALSE
Auckland,75000001,Orchard/Vineyard,Organic,1996 - 1999,Pb,TRUE,14,NA,NA,NA,NA,NA,NA,NA
Auckland,75000001,Orchard/Vineyard,Organic,1996 - 1999,pH,FALSE,6.82,2017,4.5,7,-log10(H+),TRUE,TRUE,TRUE
Auckland,75000001,Orchard/Vineyard,Organic,1996 - 1999,TotalC,FALSE,16.09226843,2017,NA,NA,%C gravimetric,NA,NA,NA
Auckland,75000001,Orchard/Vineyard,Organic,1996 - 1999,Zn,TRUE,49,NA,NA,NA,NA,NA,NA,NA
Auckland,75000003,Drystock,Organic,1996 - 1999,AMN,FALSE,195.3191929,2017,50,NA,µg/g,TRUE,NA,NA
Auckland,75000003,Drystock,Organic,1996 - 1999,As,TRUE,2.7,NA,NA,NA,NA,NA,NA,NA
Auckland,75000003,Drystock,Organic,1996 - 1999,Bulk_density,FALSE,0.642666667,2017,0.2,1,Mg/m3,TRUE,TRUE,TRUE
Auckland,75000003,Drystock,Organic,1996 - 1999,Cd,TRUE,0.76,NA,NA,NA,NA,NA,NA,NA
Auckland,75000003,Drystock,Organic,1996 - 1999,Cr,TRUE,11,NA,NA,NA,NA,NA,NA,NA
Auckland,75000003,Drystock,Organic,1996 - 1999,Cu,TRUE,26,NA,NA,NA,NA,NA,NA,NA
Auckland,75000003,Drystock,Organic,1996 - 1999,Macroporosity_m10,FALSE,7.663333333,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Auckland,75000003,Drystock,Organic,1996 - 1999,Ni,TRUE,3.85,NA,NA,NA,NA,NA,NA,NA
Auckland,75000003,Drystock,Organic,1996 - 1999,OlsenP,FALSE,66.17725028,2017,20,40,µg/g,TRUE,FALSE,FALSE
Auckland,75000003,Drystock,Organic,1996 - 1999,Pb,TRUE,12.5,NA,NA,NA,NA,NA,NA,NA
Auckland,75000003,Drystock,Organic,1996 - 1999,pH,FALSE,5.75,2017,4.5,7,-log10(H+),TRUE,TRUE,TRUE
Auckland,75000003,Drystock,Organic,1996 - 1999,TotalC,FALSE,24.03103179,2017,NA,NA,%C gravimetric,NA,NA,NA
Auckland,75000003,Drystock,Organic,1996 - 1999,TotalN,FALSE,1.565303647,2017,0.25,0.7,%N gravimetric,TRUE,FALSE,FALSE
Auckland,75000003,Drystock,Organic,1996 - 1999,Zn,TRUE,53,NA,NA,NA,NA,NA,NA,NA
Auckland,75000007,Drystock,Granular,1996 - 1999,AMN,FALSE,166.5345062,2017,50,NA,µg/g,TRUE,NA,NA
Auckland,75000007,Drystock,Granular,1996 - 1999,As,TRUE,4.4,NA,NA,NA,NA,NA,NA,NA
Auckland,75000007,Drystock,Granular,1996 - 1999,Bulk_density,FALSE,0.954333333,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Auckland,75000007,Drystock,Granular,1996 - 1999,Cd,TRUE,0.34,NA,NA,NA,NA,NA,NA,NA
Auckland,75000007,Drystock,Granular,1996 - 1999,Cr,TRUE,8.6,NA,NA,NA,NA,NA,NA,NA
Auckland,75000007,Drystock,Granular,1996 - 1999,Cu,TRUE,12,NA,NA,NA,NA,NA,NA,NA
Auckland,75000007,Drystock,Granular,1996 - 1999,Macroporosity_m10,FALSE,7.966666667,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Auckland,75000007,Drystock,Granular,1996 - 1999,Ni,TRUE,2.8,NA,NA,NA,NA,NA,NA,NA
